id,srno,session,daysPresent,daysAbsent,attendancePercentage
13281,2559,Monsoon Session,16,0,100.0
13282,2560,Winter Session,15,0,100.0
13283,2560,Monsoon Session,21,0,100.0
13284,2560,Budget Session,27,0,100.0
13285,2560,Winter Session,19,0,100.0
13286,2560,Monsoon Session,16,0,100.0
13287,2560,Special Session,5,0,100.0
13288,2560,Budget Session,9,0,100.0
13289,2560,Winter Session,15,0,100.0
13290,2560,Special Session,4,0,100.0
13291,2560,Monsoon Session,17,0,100.0
13292,2560,Budget Session,25,0,100.0
13293,2560,Winter Session,13,0,100.0
13294,2560,Monsoon Session,16,0,100.0
13295,2088,225th Part-1,14,0,100.0
13296,2088,Winter Session,24,0,100.0
13297,2088,Monsoon Session,26,0,100.0
13298,2088,Budget Session,23,0,100.0
13299,2088,Winter Session,23,0,100.0
13300,2088,Monsoon Session,26,0,100.0
13301,2088,219th Part-2,17,0,100.0
13302,2088,219th Part-1,15,0,100.0
13303,2088,Winter Session,23,0,100.0
13304,2088,Budget Session,26,0,100.0
13305,2088,Special Session,4,0,100.0
13306,2088,Budget Session,10,0,100.0
13307,2088,214th Part2,10,0,100.0
13308,2088,214th Part-1,6,0,100.0
13309,2089,Special Session,3,0,100.0
13310,2089,Winter Session,12,0,100.0
13311,2089,Winter Session,10,0,100.0
13312,2089,Monsoon Session,21,0,100.0
13313,2089,Budget Session,11,0,100.0
13314,2089,Budget Session,21,0,100.0
13315,2089,Winter Session,20,0,100.0
13316,2089,Monsoon Session,19,0,100.0
13317,2089,225th Part-2,21,0,100.0
13318,2089,225th Part-1,14,0,100.0
13319,2089,Winter Session,24,0,100.0
13320,2089,Monsoon Session,26,0,100.0
13321,2089,Budget Session,23,0,100.0
13322,2089,Winter Session,23,0,100.0
13323,2089,Monsoon Session,26,0,100.0
13324,2089,219th Part-2,17,0,100.0
13325,2089,219th Part-1,15,0,100.0
13326,2089,Winter Session,23,0,100.0
13327,2089,Budget Session,26,0,100.0
13328,2089,Special Session,4,0,100.0
13329,2089,Budget Session,10,0,100.0
13330,2089,214th Part2,10,0,100.0
13331,2089,214th Part-1,6,0,100.0
13332,2561,Winter Session,15,0,100.0
13333,2561,Monsoon Session,21,0,100.0
13334,2561,Budget Session,27,0,100.0
13335,2561,Winter Session,19,0,100.0
13336,2561,Monsoon Session,16,0,100.0
13337,2561,Special Session,5,0,100.0
13338,2561,Budget Session,9,0,100.0
13339,2561,Winter Session,15,0,100.0
13340,2561,Special Session,4,0,100.0
13341,2561,Monsoon Session,17,0,100.0
13342,2561,Budget Session,25,0,100.0
13343,2561,Winter Session,13,0,100.0
13344,2561,Monsoon Session,16,0,100.0
13345,173,Budget Session,29,0,100.0
13346,173,Winter Session,18,0,100.0
13347,173,Monsoon Session,17,0,100.0
13348,173,Budget Session,33,0,100.0
13349,173,Monsoon Session,18,0,100.0
13350,173,Budget Session,34,0,100.0
13351,173,Winter Session,20,0,100.0
13352,173,Monsoon Session,35,0,100.0
13353,173,Budget Session,10,0,100.0
13354,173,Winter Session,18,0,100.0
13355,173,Monsoon Session,17,0,100.0
13356,173,Budget Session,22,0,100.0
13357,173,Budget Session,8,0,100.0
13358,173,Winter Session,13,0,100.0
13359,173,Monsoon Session,19,0,100.0
13360,173,Budget Session,21,0,100.0
13361,173,Budget Session,8,0,100.0
13362,173,Winter Session,21,0,100.0
13363,173,Monsoon Session,20,0,100.0
13364,173,Budget Session,15,0,100.0
13365,173,Budget Session,16,0,100.0
13366,173,Winter Session,20,0,100.0
13367,173,Monsoon Session,17,0,100.0
13368,173,Budget Session,13,0,100.0
13369,173,Budget Session,19,0,100.0
13370,173,Winter Session,22,0,100.0
13371,173,Budget Session,27,0,100.0
13372,173,Special Session,3,0,100.0
13373,173,Winter Session,12,0,100.0
13374,173,Winter Session,10,0,100.0
13375,173,Monsoon Session,21,0,100.0
13376,173,Budget Session,11,0,100.0
13377,173,Budget Session,21,0,100.0
13378,173,Winter Session,20,0,100.0
13379,173,Monsoon Session,19,0,100.0
13380,173,225th Part-2,21,0,100.0
13381,173,225th Part-1,14,0,100.0
13382,173,Winter Session,24,0,100.0
13383,173,Monsoon Session,26,0,100.0
13384,173,Budget Session,23,0,100.0
13385,173,Winter Session,23,0,100.0
13386,173,Monsoon Session,26,0,100.0
13387,173,219th Part-2,17,0,100.0
13388,173,219th Part-1,15,0,100.0
13389,173,Winter Session,23,0,100.0
13390,173,Budget Session,26,0,100.0
13391,173,Special Session,4,0,100.0
13392,173,Budget Session,10,0,100.0
13393,173,214th Part2,10,0,100.0
13394,173,214th Part-1,6,0,100.0
13395,173,Budget Session,35,0,100.0
13396,173,Winter Session,17,0,100.0
13397,2092,Special Session,3,0,100.0
13398,2092,Winter Session,12,0,100.0
13399,2092,Winter Session,10,0,100.0
13400,2092,Monsoon Session,21,0,100.0
13401,2092,Budget Session,11,0,100.0
13402,2092,Budget Session,21,0,100.0
13403,2092,Winter Session,20,0,100.0
13404,2092,Monsoon Session,19,0,100.0
13405,2092,225th Part-2,21,0,100.0
13406,2092,225th Part-1,14,0,100.0
13407,2092,Winter Session,24,0,100.0
13408,2092,Monsoon Session,26,0,100.0
13409,2092,Budget Session,23,0,100.0
13410,2092,Winter Session,23,0,100.0
13411,2092,Monsoon Session,26,0,100.0
13412,2092,219th Part-2,17,0,100.0
13413,2092,219th Part-1,15,0,100.0
13414,2092,Winter Session,23,0,100.0
13415,2092,Budget Session,26,0,100.0
13416,2092,Special Session,4,0,100.0
13417,2092,Budget Session,10,0,100.0
13418,2092,214th Part2,10,0,100.0
13419,2092,214th Part-1,6,0,100.0
13420,2562,Winter Session,15,0,100.0
13421,2562,Monsoon Session,21,0,100.0
13422,2562,Budget Session,27,0,100.0
13423,2562,Winter Session,19,0,100.0
13424,2562,Monsoon Session,16,0,100.0
13425,2562,Special Session,5,0,100.0
13426,2562,Budget Session,9,0,100.0
13427,2562,Winter Session,15,0,100.0
13428,2562,Special Session,4,0,100.0
13429,2562,Monsoon Session,17,0,100.0
13430,2562,Budget Session,25,0,100.0
13431,2562,Winter Session,13,0,100.0
13432,2562,Monsoon Session,16,0,100.0
13433,2563,Winter Session,15,0,100.0
13434,2563,Monsoon Session,21,0,100.0
13435,2563,Budget Session,27,0,100.0
13436,2563,Winter Session,19,0,100.0
13437,2563,Monsoon Session,16,0,100.0
13438,2563,Special Session,5,0,100.0
13439,2563,Budget Session,9,0,100.0
13440,2563,Winter Session,15,0,100.0
13441,2563,Special Session,4,0,100.0
13442,2563,Monsoon Session,17,0,100.0
13443,2563,Budget Session,25,0,100.0
13444,2563,Winter Session,13,0,100.0
13445,2563,Monsoon Session,16,0,100.0
13446,2093,Budget Session,15,0,100.0
13447,2093,Budget Session,16,0,100.0
13448,2093,Winter Session,20,0,100.0
13449,2093,Monsoon Session,17,0,100.0
13450,2093,Budget Session,13,0,100.0
13451,2093,Budget Session,19,0,100.0
13452,2093,Winter Session,22,0,100.0
13453,2093,Budget Session,27,0,100.0
13454,2093,Special Session,3,0,100.0
13455,2093,Winter Session,12,0,100.0
13456,2093,Winter Session,10,0,100.0
13457,2093,Monsoon Session,21,0,100.0
13458,2093,Budget Session,11,0,100.0
13459,2093,Budget Session,21,0,100.0
13460,2093,Winter Session,20,0,100.0
13461,2093,Monsoon Session,19,0,100.0
13462,2093,225th Part-2,21,0,100.0
13463,2093,225th Part-1,14,0,100.0
13464,2093,Winter Session,24,0,100.0
13465,2093,Monsoon Session,26,0,100.0
13466,2093,Budget Session,23,0,100.0
13467,2093,Winter Session,23,0,100.0
13468,2093,Monsoon Session,26,0,100.0
13469,2093,219th Part-2,17,0,100.0
13470,2093,219th Part-1,15,0,100.0
13471,2093,Winter Session,23,0,100.0
13472,2093,Budget Session,26,0,100.0
13473,2093,Special Session,4,0,100.0
13474,2093,Budget Session,10,0,100.0
13475,2093,214th Part2,10,0,100.0
13476,2093,214th Part-1,6,0,100.0
13477,2564,Winter Session,15,0,100.0
13478,2564,Monsoon Session,21,0,100.0
13479,2564,Budget Session,27,0,100.0
13480,2564,Winter Session,19,0,100.0
13481,2564,Monsoon Session,16,0,100.0
13482,2564,Special Session,5,0,100.0
13483,2564,Budget Session,9,0,100.0
13484,2564,Winter Session,15,0,100.0
13485,2564,Special Session,4,0,100.0
13486,2564,Monsoon Session,17,0,100.0
13487,2564,Budget Session,25,0,100.0
13488,2564,Winter Session,13,0,100.0
13489,2564,Monsoon Session,16,0,100.0
13490,2094,Budget Session,16,0,100.0
13491,2094,Winter Session,20,0,100.0
13492,2094,Monsoon Session,17,0,100.0
13493,2094,Budget Session,13,0,100.0
13494,2094,Budget Session,19,0,100.0
13495,2094,Winter Session,22,0,100.0
13496,2094,Budget Session,27,0,100.0
13497,2094,Special Session,3,0,100.0
13498,2094,Winter Session,12,0,100.0
13499,2094,Winter Session,10,0,100.0
13500,2094,Monsoon Session,21,0,100.0
13501,2094,Budget Session,11,0,100.0
13502,2094,Budget Session,21,0,100.0
13503,2094,Winter Session,20,0,100.0
13504,2094,Monsoon Session,19,0,100.0
13505,2094,225th Part-2,21,0,100.0
13506,2094,225th Part-1,14,0,100.0
13507,2094,Winter Session,24,0,100.0
13508,2094,Monsoon Session,26,0,100.0
13509,2094,Budget Session,23,0,100.0
13510,2094,Winter Session,23,0,100.0
13511,2094,Monsoon Session,26,0,100.0
13512,2094,219th Part-2,17,0,100.0
13513,2094,219th Part-1,15,0,100.0
13514,2094,Winter Session,23,0,100.0
13515,2094,Budget Session,26,0,100.0
13516,2094,Special Session,4,0,100.0
13517,2094,Budget Session,10,0,100.0
13518,2094,214th Part2,10,0,100.0
13519,2094,214th Part-1,6,0,100.0
13520,175,Winter Session,15,0,100.0
13521,175,Monsoon Session,21,0,100.0
13522,175,Budget Session,27,0,100.0
13523,175,Winter Session,19,0,100.0
13524,175,Monsoon Session,16,0,100.0
13525,175,Special Session,5,0,100.0
13526,175,Budget Session,9,0,100.0
13527,175,Winter Session,15,0,100.0
13528,175,Special Session,4,0,100.0
13529,175,Monsoon Session,17,0,100.0
13530,175,Budget Session,25,0,100.0
13531,175,Winter Session,13,0,100.0
13532,175,Monsoon Session,16,0,100.0
13533,175,Budget Session,22,0,100.0
13534,175,Budget Session,8,0,100.0
13535,175,Winter Session,13,0,100.0
13536,175,Monsoon Session,19,0,100.0
13537,175,Budget Session,21,0,100.0
13538,175,Budget Session,8,0,100.0
13539,175,Winter Session,21,0,100.0
13540,175,Monsoon Session,20,0,100.0
13541,175,Budget Session,15,0,100.0
13542,175,Budget Session,16,0,100.0
13543,175,Winter Session,20,0,100.0
13544,175,Monsoon Session,17,0,100.0
13545,175,Budget Session,13,0,100.0
13546,175,Budget Session,19,0,100.0
13547,175,Winter Session,22,0,100.0
13548,175,Budget Session,27,0,100.0
13549,175,Special Session,3,0,100.0
13550,175,Winter Session,12,0,100.0
13551,175,Winter Session,10,0,100.0
13552,175,Monsoon Session,21,0,100.0
13553,175,Budget Session,11,0,100.0
13554,175,Budget Session,21,0,100.0
13555,175,Winter Session,20,0,100.0
13556,175,Monsoon Session,19,0,100.0
13557,175,225th Part-2,21,0,100.0
13558,175,225th Part-1,14,0,100.0
13559,175,Winter Session,24,0,100.0
13560,175,Monsoon Session,26,0,100.0
13561,175,Budget Session,23,0,100.0
13562,175,Winter Session,23,0,100.0
13563,175,Monsoon Session,26,0,100.0
13564,175,219th Part-2,17,0,100.0
13565,175,219th Part-1,15,0,100.0
13566,175,Winter Session,23,0,100.0
13567,175,Budget Session,26,0,100.0
13568,175,Special Session,4,0,100.0
13569,175,Budget Session,10,0,100.0
13570,175,214th Part2,10,0,100.0
13571,175,214th Part-1,6,0,100.0
13572,175,Budget Session,35,0,100.0
13573,175,Winter Session,17,0,100.0
13574,177,Winter Session,15,0,100.0
13575,177,Monsoon Session,21,0,100.0
13576,177,Budget Session,27,0,100.0
13577,177,Winter Session,19,0,100.0
13578,177,Monsoon Session,16,0,100.0
13579,177,Special Session,5,0,100.0
13580,177,Budget Session,9,0,100.0
13581,177,Winter Session,15,0,100.0
13582,177,Special Session,4,0,100.0
13583,177,Monsoon Session,17,0,100.0
13584,177,Budget Session,25,0,100.0
13585,177,Winter Session,13,0,100.0
13586,177,Monsoon Session,16,0,100.0
13587,177,Budget Session,29,0,100.0
13588,177,Winter Session,18,0,100.0
13589,177,Monsoon Session,17,0,100.0
13590,177,Budget Session,33,0,100.0
13591,177,Monsoon Session,18,0,100.0
13592,177,Budget Session,34,0,100.0
13593,177,Budget Session,34,0,100.0
13594,177,Winter Session,20,0,100.0
13595,177,Monsoon Session,35,0,100.0
13596,177,Budget Session,10,0,100.0
13597,177,Winter Session,18,0,100.0
13598,177,Monsoon Session,17,0,100.0
13599,177,Budget Session,22,0,100.0
13600,177,Budget Session,8,0,100.0
13601,177,Winter Session,13,0,100.0
13602,177,Monsoon Session,19,0,100.0
13603,177,Budget Session,21,0,100.0
13604,177,Budget Session,8,0,100.0
13605,177,Winter Session,21,0,100.0
13606,177,Monsoon Session,20,0,100.0
13607,177,Budget Session,15,0,100.0
13608,177,Budget Session,16,0,100.0
13609,177,Winter Session,20,0,100.0
13610,177,Monsoon Session,17,0,100.0
13611,177,Budget Session,13,0,100.0
13612,177,Budget Session,19,0,100.0
13613,177,Winter Session,22,0,100.0
13614,177,Budget Session,27,0,100.0
13615,177,Special Session,3,0,100.0
13616,177,Budget Session,11,0,100.0
13617,177,Budget Session,21,0,100.0
13618,177,Winter Session,20,0,100.0
13619,177,Monsoon Session,19,0,100.0
13620,177,225th Part-2,21,0,100.0
13621,177,225th Part-1,14,0,100.0
13622,177,Winter Session,24,0,100.0
13623,177,Monsoon Session,26,0,100.0
13624,177,Budget Session,23,0,100.0
13625,177,Winter Session,23,0,100.0
13626,177,Monsoon Session,26,0,100.0
13627,177,219th Part-2,17,0,100.0
13628,177,219th Part-1,15,0,100.0
13629,177,Winter Session,23,0,100.0
13630,177,Budget Session,26,0,100.0
13631,177,Special Session,4,0,100.0
13632,177,Budget Session,10,0,100.0
13633,177,214th Part2,10,0,100.0
13634,177,214th Part-1,6,0,100.0
13635,177,Budget Session,35,0,100.0
13636,177,Winter Session,17,0,100.0
13637,2565,Winter Session,15,0,100.0
13638,2565,Monsoon Session,21,0,100.0
13639,2565,Budget Session,27,0,100.0
13640,2565,Winter Session,19,0,100.0
13641,2565,Monsoon Session,16,0,100.0
13642,2565,Special Session,5,0,100.0
13643,2565,Budget Session,9,0,100.0
13644,2565,Winter Session,15,0,100.0
13645,2565,Special Session,4,0,100.0
13646,2565,Monsoon Session,17,0,100.0
13647,2565,Budget Session,25,0,100.0
13648,2565,Winter Session,13,0,100.0
13649,2565,Monsoon Session,16,0,100.0
13650,2095,219th Part-2,17,0,100.0
13651,2095,219th Part-1,15,0,100.0
13652,2095,Winter Session,23,0,100.0
13653,2095,Budget Session,26,0,100.0
13654,2095,Special Session,4,0,100.0
13655,2095,Budget Session,10,0,100.0
13656,2095,214th Part2,10,0,100.0
13657,2095,214th Part-1,6,0,100.0
13658,2566,Winter Session,15,0,100.0
13659,2566,Monsoon Session,21,0,100.0
13660,2566,Budget Session,27,0,100.0
13661,2566,Winter Session,19,0,100.0
13662,2566,Monsoon Session,16,0,100.0
13663,2566,Special Session,5,0,100.0
13664,2566,Budget Session,9,0,100.0
13665,2566,Winter Session,15,0,100.0
13666,2566,Special Session,4,0,100.0
13667,2566,Monsoon Session,17,0,100.0
13668,2566,Budget Session,25,0,100.0
13669,2566,Winter Session,13,0,100.0
13670,2566,Monsoon Session,16,0,100.0
13671,2096,Winter Session,22,0,100.0
13672,2096,Budget Session,27,0,100.0
13673,2096,Special Session,3,0,100.0
13674,2096,Winter Session,12,0,100.0
13675,2096,Winter Session,10,0,100.0
13676,2096,Monsoon Session,21,0,100.0
13677,2096,Budget Session,11,0,100.0
13678,2096,Budget Session,21,0,100.0
13679,2096,Winter Session,20,0,100.0
13680,2096,Monsoon Session,19,0,100.0
13681,2096,225th Part-2,21,0,100.0
13682,2096,225th Part-1,14,0,100.0
13683,2096,Winter Session,24,0,100.0
13684,2096,Monsoon Session,26,0,100.0
13685,2096,Budget Session,23,0,100.0
13686,2096,Winter Session,23,0,100.0
13687,2096,Monsoon Session,26,0,100.0
13688,2096,219th Part-2,17,0,100.0
13689,2096,219th Part-1,15,0,100.0
13690,2096,Winter Session,23,0,100.0
13691,2096,Budget Session,26,0,100.0
13692,2096,Special Session,4,0,100.0
13693,2096,Budget Session,10,0,100.0
13694,2096,214th Part2,10,0,100.0
13695,2097,Winter Session,22,0,100.0
13696,2097,Budget Session,27,0,100.0
13697,2097,Special Session,3,0,100.0
13698,2097,Winter Session,12,0,100.0
13699,2097,Winter Session,10,0,100.0
13700,2097,Monsoon Session,21,0,100.0
13701,2097,Budget Session,11,0,100.0
13702,2097,Budget Session,21,0,100.0
13703,2097,Winter Session,20,0,100.0
13704,2097,Monsoon Session,19,0,100.0
13705,2097,225th Part-2,21,0,100.0
13706,2097,225th Part-1,14,0,100.0
13707,2097,Winter Session,24,0,100.0
13708,2097,Monsoon Session,26,0,100.0
13709,2097,Budget Session,23,0,100.0
13710,2097,Winter Session,23,0,100.0
13711,2097,Monsoon Session,26,0,100.0
13712,2097,219th Part-2,17,0,100.0
13713,2097,219th Part-1,15,0,100.0
13714,2097,Winter Session,23,0,100.0
13715,2097,Budget Session,26,0,100.0
13716,2097,Special Session,4,0,100.0
13717,2097,Budget Session,10,0,100.0
13718,2097,214th Part2,10,0,100.0
13719,2567,Winter Session,15,0,100.0
13720,2567,Monsoon Session,21,0,100.0
13721,2567,Budget Session,27,0,100.0
13722,2567,Winter Session,19,0,100.0
13723,2567,Monsoon Session,16,0,100.0
13724,2567,Special Session,5,0,100.0
13725,2567,Budget Session,9,0,100.0
13726,2567,Winter Session,15,0,100.0
13727,2567,Special Session,4,0,100.0
13728,2567,Monsoon Session,17,0,100.0
13729,2567,Budget Session,25,0,100.0
13730,2567,Winter Session,13,0,100.0
13731,2567,Monsoon Session,16,0,100.0
13732,2098,Winter Session,22,0,100.0
13733,2098,Budget Session,27,0,100.0
13734,2098,Special Session,3,0,100.0
13735,2098,Winter Session,12,0,100.0
13736,2098,Winter Session,10,0,100.0
13737,2098,Monsoon Session,21,0,100.0
13738,2098,Budget Session,11,0,100.0
13739,2098,Budget Session,21,0,100.0
13740,2098,Winter Session,20,0,100.0
13741,2098,Monsoon Session,19,0,100.0
13742,2098,225th Part-2,21,0,100.0
13743,2098,225th Part-1,14,0,100.0
13744,2098,Winter Session,24,0,100.0
13745,2098,Monsoon Session,26,0,100.0
13746,2098,Budget Session,23,0,100.0
13747,2098,Winter Session,23,0,100.0
13748,2098,Monsoon Session,26,0,100.0
13749,2098,219th Part-2,17,0,100.0
13750,2098,219th Part-1,15,0,100.0
13751,2098,Winter Session,23,0,100.0
13752,2098,Budget Session,26,0,100.0
13753,2098,Special Session,4,0,100.0
13754,2098,Budget Session,10,0,100.0
13755,2098,214th Part2,10,0,100.0
13756,2568,Winter Session,15,0,100.0
13757,2568,Monsoon Session,21,0,100.0
13758,2568,Budget Session,27,0,100.0
13759,2568,Winter Session,19,0,100.0
13760,2568,Monsoon Session,16,0,100.0
13761,2568,Special Session,5,0,100.0
13762,2568,Budget Session,9,0,100.0
13763,2568,Winter Session,15,0,100.0
13764,2568,Special Session,4,0,100.0
13765,2568,Monsoon Session,17,0,100.0
13766,2568,Budget Session,25,0,100.0
13767,2568,Winter Session,13,0,100.0
13768,2568,Monsoon Session,16,0,100.0
13769,181,225th Part-1,14,0,100.0
13770,181,Winter Session,24,0,100.0
13771,181,Monsoon Session,26,0,100.0
13772,181,Budget Session,23,0,100.0
13773,181,Winter Session,23,0,100.0
13774,181,Monsoon Session,26,0,100.0
13775,181,219th Part-2,17,0,100.0
13776,181,219th Part-1,15,0,100.0
13777,181,Winter Session,23,0,100.0
13778,181,Budget Session,26,0,100.0
13779,181,Special Session,4,0,100.0
13780,181,Budget Session,10,0,100.0
13781,181,214th Part2,10,0,100.0
13782,181,214th Part-1,6,0,100.0
13783,181,Budget Session,35,0,100.0
13784,181,Winter Session,17,0,100.0
13785,2099,Winter Session,22,0,100.0
13786,2099,Budget Session,27,0,100.0
13787,2099,Special Session,3,0,100.0
13788,2099,Winter Session,12,0,100.0
13789,2099,Winter Session,10,0,100.0
13790,2099,Monsoon Session,21,0,100.0
13791,2099,Budget Session,11,0,100.0
13792,2099,Budget Session,21,0,100.0
13793,2099,Winter Session,20,0,100.0
13794,2099,Monsoon Session,19,0,100.0
13795,2099,225th Part-2,21,0,100.0
13796,2099,225th Part-1,14,0,100.0
13797,2099,Winter Session,24,0,100.0
13798,2099,Monsoon Session,26,0,100.0
13799,2099,Budget Session,23,0,100.0
13800,2099,Winter Session,23,0,100.0
13801,2099,Monsoon Session,26,0,100.0
13802,2099,219th Part-2,17,0,100.0
13803,2099,219th Part-1,15,0,100.0
13804,2099,Winter Session,23,0,100.0
13805,2099,Budget Session,26,0,100.0
13806,2099,Special Session,4,0,100.0
13807,2099,Budget Session,10,0,100.0
13808,2099,214th Part2,10,0,100.0
13809,2569,Winter Session,15,0,100.0
13810,2569,Monsoon Session,21,0,100.0
13811,2569,Budget Session,27,0,100.0
13812,2569,Winter Session,19,0,100.0
13813,2569,Monsoon Session,16,0,100.0
13814,2569,Special Session,5,0,100.0
13815,2569,Budget Session,9,0,100.0
13816,2569,Winter Session,15,0,100.0
13817,2569,Special Session,4,0,100.0
